neighborhood_name,classification_name,property_type_name,price,area
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,551022.5,479.15
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,700000,800
ابها/ الموظفين بسر لعصان ,سكني,قطعة أرض,400000,400
ابها/ الخشع ,سكني,قطعة أرض,340000,361
ابها/ شعب عما بقرية ال جرجر بنى مالك ,سكني,قطعة أرض,100000,482
ابها/ جوحان ,تجاري,قطعة أرض,965000,550
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,588948,577.4
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,450000,700
ابها/ مدينه سلطان ,سكني,بيت,120000,110
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,10000,375
ابها/ المحالة بمدينة سلطان ,سكني,قطعة أرض,100000,750
ابها/ المروج بالمنسك ,سكني,قطعة أرض,400000,600
ابها/ جوحان ,تجاري,قطعة أرض,1885000,650
ابها/ بنى مالك ,سكني,قطعة أرض,1312500,3947.5
ابها/ مدينة سلطان ,سكني,قطعة أرض,900000,350
ابها/ المحالة ,سكني,قطعة أرض,589462.5,784.06
ابها/ المحالة ,سكني,قطعة أرض,431829.3,616.9
ابها/ المحالة ,سكني,قطعة أرض,431829.3,616.9
ابها/ المحالة ,سكني,قطعة أرض,403156,620
ابها/ ذرة الغربية ,سكني,قطعة أرض,1350000,400
ابها/أخرى,سكني,قطعة أرض,10000,500
ابها/أخرى,سكني,قطعة أرض,20000,525
ابها/ شامية ال عاصم ,سكني,قطعة أرض,200000,583.94
ابها/أخرى,سكني,شقة,500000,220.62
ابها/ الشرف ,سكني,قطعة أرض,700000,400
ابها/ المحالة ,سكني,قطعة أرض,394907.55,607.55
ابها/ المحالة ,سكني,قطعة أرض,398755.5,612.99
ابها/ المحالة ,سكني,قطعة أرض,401981.45,618.91
ابها/ المحالة ,تجاري,قطعة أرض,399148.91,614.49
ابها/ المحالة ,تجاري,قطعة أرض,398841.46,614.05
ابها/ المحالة بمدينة سلطان ,سكني,قطعة أرض,290000,750
ابها/ الهيام شمال العرين ,سكني,شقة,950000,498.87
ابها/ الهيام شمال العرين ,سكني,شقة,800000,495.17
ابها/ حجلا ,سكني,قطعة أرض,600000,570
ابها/ المحالة ,سكني,قطعة أرض,696742.31,1073.35
ابها/ ربيعه ورفيده ,زراعي,أرض زراعية,15000,305
ابها/ ذره الغربيه ,سكني,قطعة أرض,1500000,513
ابها/ رظف شمال و شرق مصلى العيدين ,سكني,قطعة أرض,500000,720
ابها/ لعصان ,سكني,شقة,600000,197.15
ابها/ تهامة عسير ,سكني,قطعة أرض,100000,5815
ابها/أخرى,سكني,قطعة أرض,30000,525
ابها/أخرى,سكني,قطعة أرض,700000,518.99
ابها/ جوحان ,سكني,قطعة أرض,620000,400
ابها/ جوحان ,سكني,قطعة أرض,640000,800
ابها/ جوحان ,سكني,قطعة أرض,640000,800
ابها/ اعلى ضحى الفريض غرب طريق أبها السوده ,سكني,قطعة أرض,1000000,308
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,540000,540
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,540000,540
ابها/ سر المظفر ,سكني,قطعة أرض,605000,577.5
ابها/ المحالة بمدينة سلطان ,سكني,قطعة أرض,300000,750.75
ابها/ الخشع ,سكني,بيت,1200000,303.7
ابها/ البصره ,سكني,شقة,621250,182
ابها/ المروج بالمنسك ,سكني,شقة,500000,202.57
ابها/ مربه ,سكني,قطعة أرض,550000,1275
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,1019130,1019.13
ابها/أخرى,سكني,قطعة أرض,500000,625
ابها/ سر المظفر ,سكني,قطعة أرض,675107,691
ابها/ سر المظفر ,سكني,قطعة أرض,671688,687.5
ابها/ الهيام شمال العرين ,سكني,قطعة أرض,1000000,300
ابها/ المنسك ,سكني,قطعة أرض,700000,637
ابها/ حجلا ,سكني,قطعة أرض,418600,440
ابها/أخرى,سكني,قطعة أرض,535000,551.25
ابها/ سر المظفر ,سكني,قطعة أرض,1000000,284.16
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,340000,705
ابها/ شمال ابها ,سكني,قطعة أرض,30000,325
ابها/ الهيام شمال العرين ,سكني,قطعة أرض,1000000,270
ابها/ ال غليظ ,سكني,قطعة أرض,400000,621
ابها/أخرى,سكني,قطعة أرض,400000,525
ابها/ اعالى شعير الشرقى بحجلا ,سكني,قطعة أرض,100000,330
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,502800,417.62
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ ابو خيال ,سكني,قطعة أرض,5000000,800
ابها/ ابو خيال ,سكني,قطعة أرض,3000000,400
ابها/ ال غليظ ,سكني,قطعة أرض,800000,1237.3
ابها/أخرى,سكني,قطعة أرض,200000,600
ابها/ شامية ال عاصم ,سكني,قطعة أرض,300000,600
ابها/ جنوب طريق السوده ,سكني,قطعة أرض,517500,887.5
ابها/ الفريض طريق السوده ,سكني,قطعة أرض,5000000,2519.32
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,486000,540
ابها/ سر العوفه طريق ابها الطائف ,سكني,قطعة أرض,600000,588
ابها/ المحالة ,سكني,قطعة أرض,390000,600
ابها/ المحالة ,سكني,قطعة أرض,390000,600
ابها/ المحالة ,سكني,قطعة أرض,394672.04,606.98
ابها/ المحالة ,سكني,قطعة أرض,380406.78,607.38
ابها/ المحالة بمدينة سلطان ,سكني,قطعة أرض,300000,750
ابها/أخرى,سكني,قطعة أرض,240000,448
ابها/ النميص بالمنسك ,سكني,شقة,275000,102.42
ابها/ حجلا ,سكني,قطعة أرض,130000,429
ابها/ حجلا ,سكني,قطعة أرض,130000,400
ابها/ حجلا ,سكني,قطعة أرض,130000,400
ابها/ قرية العرين ,سكني,قطعة أرض,277500,625
ابها/أخرى,سكني,قطعة أرض,10000,525
ابها/ جوحان ,سكني,قطعة أرض,8500000,1486.3
ابها/ جوحان ,تجاري,قطعة أرض,950000,550
ابها/ جوحان ,تجاري,قطعة أرض,910000,550
ابها/ جوحان ,تجاري,قطعة أرض,1535000,700
ابها/ لعصان ,سكني,قطعة أرض,800000,580
ابها/ سر العوفه طريق ابها الطائف ,سكني,شقة,411568,184.3
ابها/ المحالة مدينة سلطان ,سكني,شقة,800000,384.49
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,250000,720
ابها/ شامية ال عاصم ,سكني,قطعة أرض,290000,696.56
ابها/ اليمانيه ,سكني,قطعة أرض,950000,568
ابها/أخرى,سكني,قطعة أرض,50000,547.5
ابها/ المروج بالمنسك ,سكني,شقة,530000,229.52
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,708000,600
ابها/ سلبة بنى مالك ,سكني,قطعة أرض,330000,600
ابها/ سر العوفه طريق ابها الطائف ,سكني,قطعة أرض,2000000,588
ابها/ الخارجه بنى مالك ,سكني,قطعة أرض,100000,720
ابها/ المحالة بمدينة سلطان ,سكني,قطعة أرض,380000,750
ابها/ المحاله ,تجاري,قطعة أرض,1200000,840
ابها/ المحاله ,سكني,قطعة أرض,1125000,242.19
ابها/أخرى,سكني,قطعة أرض,500000,509.05
ابها/ جوحان ,سكني,قطعة أرض,100000,75.9
"ابها/ النمصاء ",سكني,قطعة أرض,100000,98.92
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,1300000,322.5
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,797990.4,738.88
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,556200,540
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,680400,630
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,680400,630
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,802634.4,743.18
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,680400,630
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,680400,630
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,702021.6,650.02
ابها/ المنسك بابها ,سكني,شقة,450000,154.51
ابها/ المحالة ,سكني,قطعة أرض,452355,603.14
ابها/ المحالة ,سكني,قطعة أرض,389999.03,600
ابها/ المحالة ,سكني,قطعة أرض,402999.03,620
ابها/ المحالة ,تجاري,قطعة أرض,398858.69,614.09
ابها/ المحالة ,سكني,قطعة أرض,431830.05,616.9
ابها/ الحضيرة علكم ,سكني,قطعة أرض,220000,298.84
ابها/ الحضيرة علكم ,سكني,قطعة أرض,250000,317.84
ابها/ حجلا المسماه الحمراوين ,سكني,شقة,495000,350.52
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,685652.8,591.08
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,678565.2,584.97
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,748756.8,645.48
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,605299.6,521.81
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,539510,539.51
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,575090,575.09
ابها/ المحالة ,سكني,قطعة أرض,499583,713.69
ابها/ المحالة ,سكني,قطعة أرض,423500,605
ابها/ المحاله ,تجاري,قطعة أرض,700000,2264.9
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,680400,630
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,680400,630
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,704797.2,652.59
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,684000,600
ابها/ المحالة ,سكني,قطعة أرض,402999.03,620
ابها/ المحالة ,سكني,قطعة أرض,604732.44,711.45
ابها/ المحالة ,سكني,قطعة أرض,390000,600
ابها/ العكاس وال زيدى طريق ال يوسف ,سكني,قطعة أرض,400000,625
"ابها/ مشيع المكان المسمى المختباء ",سكني,شقة,650000,294.22
ابها/ حجلا ,سكني,قطعة أرض,350000,440
ابها/ أعلى سر لعصان بنى مالك ,سكني,قطعة أرض,800000,600
ابها/ شعب عما بقرية ال جرجر بنى مالك ,سكني,قطعة أرض,1000000,577.63
ابها/ المحاله ,تجاري,قطعة أرض,1190000,620.5
ابها/ الطبجيه ,سكني,قطعة أرض,1170000,231.4
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,680400,630
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,680400,630
ابها/ المحالة مدينة سلطان ,سكني,قطعة أرض,845000,300
ابها/ شمال وادى البصره ,سكني,قطعة أرض,850000,650
ابها/أخرى,سكني,قطعة أرض,200000,342.06
ابها/ شمال وادى البصره ,سكني,قطعة أرض,850000,534
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,556200,540
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,556200,540
ابها/ جوحان ,تجاري,قطعة أرض,2118600,642
ابها/ جوحان ,تجاري,قطعة أرض,2019600,612
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,600000,600
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,783860,783.86
ابها/ سر المحارث من معامل ال غليظ بنى مالك ,سكني,قطعة أرض,592758.6,553.98
ابها/ ال يوسف ,سكني,قطعة أرض,1700000,601.15
ابها/ العكاس وال زيدى طريق ال يوسف ,تجاري,قطعة أرض,700000,594.45
ابها/ ال غليظ ,سكني,قطعة أرض,1080000,1200
ابها/ حجلا ,سكني,قطعة أرض,130000,400
ابها/ أعلى سر لعصان بنى مالك ,سكني,قطعة أرض,330000,590
ابها/ حجلا المسماه الحمراوين ,سكني,قطعة أرض,430000,617.5
ابها/أخرى,سكني,قطعة أرض,650000,555
ابها/ جوحان ,تجاري,قطعة أرض,2000000,650
